playerID,b_G,b_AB,b_R,b_H,b_2B,b_3B,b_HR,b_RBI,b_SB,b_CS,b_BB,b_SO,b_GIDP
amesre01,533,1014,52,143,10,7,3,63.0,5.0,1.0,61,374.0,0.0
amesst01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
amezaal01,584,1408,173,348,47,19,12,110.0,49.0,26.0,112,223.0,21.0
amoledo01,18,48,5,5,0,0,0,5.0,0.0,0.0,2,7.0,0.0
amorosa01,517,1311,215,334,55,23,43,180.0,18.0,15.0,211,189.0,23.0
amorvi01,13,6,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
anckewa01,4,6,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0
anderal01,126,390,56,93,11,3,1,17.0,6.0,0.0,33,49.0,7.0
anderal02,150,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
anderan01,122,223,23,41,8,1,2,17.0,0.0,1.0,22,36.0,11.0
anderbi01,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderbo01,247,246,18,33,2,1,2,12.0,0.0,0.0,10,107.0,2.0
anderbr01,1834,6499,1062,1661,338,67,210,761.0,315.0,100.0,960,1190.0,65.0
anderbr02,308,255,15,35,5,3,1,10.0,2.0,0.0,7,57.0,5.0
anderbr03,355,799,108,181,47,1,22,80.0,13.0,14.0,65,208.0,15.0
anderbr04,198,87,2,12,3,0,0,5.0,0.0,0.0,6,48.0,3.0
anderbr05,40,68,4,15,4,0,0,7.0,1.0,0.0,4,19.0,1.0
anderbr06,366,1333,182,354,81,7,42,177.0,7.0,5.0,138,337.0,36.0
anderbu01,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderch01,179,264,6,25,2,0,0,10.0,0.0,0.0,4,140.0,3.0
anderco01,39,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
andercr01,82,47,4,7,1,0,0,0.0,0.0,0.0,1,14.0,0.0
anderda01,21,62,6,6,1,0,0,0.0,0.0,0.0,1,15.0,0.0
anderda02,873,2026,244,490,73,12,19,143.0,49.0,30.0,206,331.0,49.0
anderdr01,9,9,3,1,0,0,0,0.0,0.0,0.0,1,4.0,0.0
anderdr02,10,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
anderdw01,149,306,33,62,6,2,1,14.0,2.0,2.0,32,70.0,6.0
anderfe01,97,234,20,61,12,0,2,15.0,1.0,0.0,18,25.0,6.0
anderfr01,180,312,17,41,6,1,0,12.0,0.0,0.0,10,98.0,0.0
anderga01,2228,8640,1084,2529,522,36,287,1365.0,80.0,47.0,429,1224.0,197.0
anderge01,269,1007,148,289,40,17,5,69.0,36.0,0.0,98,111.0,0.0
andergo01,127,413,73,85,3,1,1,12.0,27.0,0.0,80,44.0,0.0
anderha01,9,32,4,8,0,0,0,2.0,0.0,1.0,0,1.0,0.0
anderha02,484,1586,199,419,82,16,60,242.0,3.0,6.0,159,291.0,29.0
anderia01,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderja01,32,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderji01,419,970,107,211,35,2,13,86.0,9.0,13.0,81,130.0,23.0
anderji02,122,170,11,23,3,0,0,6.0,0.0,0.0,8,44.0,1.0
anderjo01,1636,6345,871,1843,328,124,50,978.0,338.0,0.0,310,356.0,0.0
anderjo02,24,5,0,0,0,0,0,0.0,0.0,0.0,1,3.0,0.0
anderjo03,179,486,73,132,17,5,4,47.0,36.0,7.0,26,82.0,8.0
anderju01,111,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderke01,135,366,43,95,12,2,1,22.0,1.0,4.0,30,61.0,8.0
anderla01,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderla02,699,38,4,5,0,0,0,0.0,0.0,0.0,3,15.0,0.0
anderla03,30,48,7,8,1,0,0,4.0,0.0,0.0,7,14.0,1.0
anderma01,257,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderma02,1151,3204,392,849,174,20,63,371.0,71.0,24.0,227,471.0,60.0
andermi01,721,1490,159,367,67,11,28,134.0,8.0,12.0,161,343.0,32.0
andermi02,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderni01,87,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderre01,36,39,1,11,0,1,0,1.0,0.0,0.0,2,12.0,0.0
anderri01,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anderri02,28,11,1,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0
andersc01,18,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
andersh01,46,25,0,2,1,0,0,0.0,0.0,0.0,0,19.0,0.0
andersp01,152,477,42,104,9,3,0,34.0,6.0,9.0,42,53.0,15.0
anderta01,12,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
anderti01,570,2270,332,637,119,14,74,227.0,73.0,18.0,81,587.0,59.0
anderty01,88,118,10,11,0,0,1,4.0,0.0,0.0,8,64.0,3.0
anderva01,42,114,25,34,3,3,0,18.0,0.0,0.0,10,12.0,0.0
anderwa01,17,11,0,3,0,0,0,0.0,0.0,0.0,1,6.0,0.0
anderwi01,7,5,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
andinro01,481,1344,159,313,58,1,18,97.0,24.0,12.0,113,313.0,42.0
andrast01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
andrecl01,8,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
andreed01,774,3233,602,830,117,26,12,278.0,205.0,0.0,194,245.0,0.0
andreel01,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
andreer01,15,41,0,4,2,0,0,1.0,0.0,0.0,3,5.0,1.0
andrefr01,16,29,4,8,0,1,0,2.0,2.0,1.0,3,5.0,1.0
andrehu01,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
andreiv01,253,319,26,59,9,0,0,29.0,0.0,0.0,18,62.0,0.0
andreji01,53,202,32,38,4,2,3,17.0,11.0,0.0,23,41.0,0.0
andrejo01,22,9,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0
andrejo02,16,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
andrejo03,26,61,4,14,2,0,0,4.0,2.0,0.0,5,19.0,1.0
andreki01,2,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0
andremi01,893,3116,441,803,140,4,66,316.0,18.0,25.0,458,390.0,50.0
andrena01,128,240,8,35,5,0,0,16.0,0.0,0.0,23,66.0,2.0
andrero01,493,1454,174,365,30,15,3,91.0,33.0,16.0,148,121.0,35.0
andresh01,569,1704,196,375,76,4,86,263.0,7.0,10.0,191,515.0,35.0
andrest01,70,149,11,32,2,1,1,12.0,2.0,0.0,8,16.0,3.0
andrewa01,40,142,22,28,11,4,0,14.0,5.0,0.0,17,25.0,0.0
andrima01,183,9,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0
andrubi01,6,9,0,0,0,0,0,1.0,0.0,0.0,0,3.0,0.0
andruel01,1652,6366,893,1743,303,48,76,636.0,305.0,105.0,516,962.0,161.0
andrufr01,9,41,9,12,3,0,0,2.0,0.0,0.0,1,5.0,0.0
andruwi01,1,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
andujjo01,407,607,31,77,12,2,5,38.0,7.0,3.0,30,315.0,7.0
andujlu01,35,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
andujmi01,187,689,89,195,51,3,28,102.0,3.0,1.0,30,117.0,14.0
angelno01,28,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
anglema01,31,79,12,14,4,0,1,7.0,11.0,1.0,12,13.0,0.0
angleto01,5,16,1,4,1,0,0,6.0,0.0,0.0,2,2.0,0.0
ankenpa01,15,29,2,7,1,0,0,3.0,0.0,0.0,0,5.0,1.0
ankieri01,653,1921,260,462,101,10,76,251.0,21.0,12.0,162,555.0,31.0
annade01,13,23,3,3,1,0,1,3.0,0.0,0.0,2,6.0,0.0
annisbi01,27,96,17,17,2,0,0,3.0,0.0,0.0,0,8.0,0.0
ansonca01,2524,10281,1999,3435,582,142,97,2075.0,277.0,16.0,984,330.0,6.0
anthoer01,682,1999,249,462,81,8,78,269.0,24.0,14.0,217,491.0,34.0
antoldu01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
antoljo01,4,6,1,2,0,0,0,0.0,0.0,0.0,1,0.0,0.0
antonbi01,40,43,9,7,1,1,1,4.0,0.0,0.0,2,11.0,1.0
antonjo01,135,528,50,133,28,2,1,29.0,1.0,0.0,24,29.0,14.0
antonjo02,403,679,56,121,12,3,15,59.0,1.0,0.0,26,175.0,15.0
antonma01,21,57,6,11,2,0,1,3.0,0.0,0.0,5,11.0,1.0
antonte01,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
aokino01,759,2716,377,774,135,22,33,219.0,98.0,44.0,234,258.0,49.0
aparilu01,2601,10230,1335,2677,394,92,83,791.0,506.0,136.0,736,742.0,184.0
apodabo01,184,58,4,10,3,0,0,3.0,0.0,0.0,5,17.0,2.0
apontlu01,110,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
apostsh01,7,20,1,2,1,0,0,0.0,0.0,0.0,1,9.0,0.0
appieke01,414,83,4,8,0,0,0,4.0,0.0,0.0,1,39.0,0.0
appleed01,48,56,4,9,0,1,0,0.0,0.0,0.0,2,15.0,0.0
applefr01,3,7,0,2,0,0,0,1.0,0.0,0.0,0,3.0,0.0
applepe01,343,374,30,87,8,7,0,34.0,0.0,1.0,8,66.0,2.0
applilu01,2422,8856,1319,2749,440,102,45,1116.0,179.0,108.0,1302,528.0,129.0
aquinar01,80,253,38,61,9,0,21,55.0,8.0,0.0,22,79.0,6.0
aquingr01,145,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0
aquinja01,7,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
aquinlu01,222,35,2,4,0,0,0,0.0,0.0,0.0,1,9.0,0.0
aragoan01,32,76,4,9,1,0,0,5.0,2.0,0.0,5,6.0,0.0
aragoja01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
aranovi01,73,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
araujel01,72,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
araujpe01,21,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
arauzjo01,25,72,8,18,2,0,1,9.0,0.0,0.0,8,21.0,0.0
archdma01,127,384,84,128,14,4,0,29.0,13.0,10.0,48,39.0,0.0
archech01,214,80,4,8,1,0,0,3.0,0.0,1.0,4,38.0,2.0
archefr01,7,15,1,4,0,0,0,1.0,0.0,0.0,2,3.0,0.0
archeji01,847,2646,246,660,106,34,16,296.0,36.0,6.0,124,283.0,0.0
archeji02,57,64,2,5,1,0,0,4.0,0.0,0.0,2,19.0,0.0
archige01,121,421,50,115,24,4,3,53.0,10.0,4.0,37,47.0,12.0
arciafr01,41,103,10,21,5,0,6,23.0,1.0,0.0,1,27.0,4.0
arciajo01,293,615,78,132,24,6,1,35.0,17.0,13.0,29,107.0,10.0
arciaor01,538,1722,182,421,69,7,42,179.0,39.0,16.0,123,375.0,50.0
arciaos01,288,983,103,231,40,6,44,131.0,3.0,5.0,76,339.0,13.0
ardelda01,7,4,1,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0
ardizru01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
ardnejo01,110,415,34,88,14,2,0,39.0,9.0,0.0,18,64.0,0.0
ardoida01,165,423,50,87,17,1,8,35.0,2.0,1.0,42,124.0,13.0
arellfr01,77,142,8,24,1,2,1,6.0,3.0,0.0,3,21.0,0.0
arenano01,1079,4118,649,1206,262,27,235,760.0,16.0,15.0,362,684.0,121.0
arencjp01,467,1573,169,333,67,4,80,245.0,2.0,3.0,85,484.0,25.0
arftha01,300,906,116,229,46,13,13,118.0,8.0,10.0,137,133.0,16.0
ariasal01,775,1773,203,470,84,6,18,196.0,10.0,5.0,181,211.0,47.0
ariasal02,63,6,0,0,0,0,0,0.0,0.0,0.0,1,5.0,0.0
ariasge01,173,480,46,114,18,2,14,55.0,2.0,0.0,25,121.0,14.0
ariasjo01,474,1052,112,279,46,11,7,95.0,13.0,3.0,37,150.0,24.0
ariasru01,34,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
arletbu01,121,418,65,131,26,7,18,72.0,3.0,0.0,45,39.0,0.0
arlicdo01,8,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
arlinst01,141,230,13,32,3,2,0,11.0,0.0,0.0,15,74.0,4.0
armasma01,15,31,7,6,2,0,1,1.0,1.0,0.0,1,12.0,0.0
armasto01,1432,5164,614,1302,204,39,251,815.0,18.0,20.0,260,1201.0,149.0
armasto02,186,268,6,26,2,1,0,10.0,0.0,0.0,4,99.0,2.0
armbrch01,131,355,24,53,11,1,0,12.0,6.0,0.0,52,52.0,0.0
armbred01,224,265,46,65,11,6,4,19.0,15.0,10.0,24,71.0,4.0
armbrha01,91,265,40,63,6,3,2,24.0,13.0,0.0,43,39.0,0.0
armbror01,3,4,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0
armenro01,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
armstbo01,12,49,9,11,2,1,0,5.0,0.0,1.0,0,1.0,0.0
armstge01,8,6,0,1,1,0,0,0.0,0.0,0.0,1,1.0,0.0
armstho01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
armstja01,153,185,8,21,2,0,0,8.0,0.0,0.0,2,83.0,6.0
armstmi01,198,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
armstsh01,122,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
arndtha01,271,985,118,244,26,20,6,99.0,27.0,0.0,85,82.0,0.0
arndtla01,2,6,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
arnolbi01,2,7,2,1,0,0,0,0.0,1.0,0.0,0,0.0,0.0
arnolch01,273,435,47,103,12,5,4,51.0,1.0,2.0,42,76.0,13.0
arnolja01,50,19,1,3,1,0,0,1.0,0.0,0.0,0,6.0,0.0
arnolsc01,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
arnolto01,38,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
arnovmo01,590,2013,234,577,104,12,22,261.0,17.0,0.0,185,139.0,61.0
arnsbbr01,94,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
arntzor01,32,50,3,8,1,0,0,1.0,0.0,0.0,2,16.0,1.0
arochre01,124,69,3,7,2,0,0,3.0,0.0,0.0,3,31.0,0.0
arojo01,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
arozara01,42,84,19,24,3,0,8,13.0,6.0,1.0,8,26.0,2.0
arraelu01,124,438,70,145,29,1,4,41.0,2.0,2.0,44,40.0,4.0
arredjo01,214,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
arrieja01,264,359,22,60,6,4,6,27.0,0.0,0.0,14,181.0,5.0
arrigge01,195,179,10,27,6,1,1,11.0,0.0,0.0,9,59.0,7.0
arrojro01,158,37,2,3,1,0,0,3.0,0.0,0.0,1,20.0,0.0
arroybr01,436,629,35,81,16,0,6,29.0,1.0,0.0,14,276.0,8.0
arroych01,85,278,29,61,10,1,9,35.0,1.0,2.0,23,77.0,6.0
arroyfe01,122,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
arroylu01,246,128,5,29,2,0,1,8.0,0.0,0.0,2,28.0,3.0
arroyru01,9,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
arrueer01,22,41,4,8,1,0,0,4.0,0.0,0.0,3,17.0,1.0
arteahu01,41,122,11,24,4,0,0,4.0,1.0,1.0,8,28.0,2.0
arundha01,16,59,8,11,0,0,0,1.0,0.0,0.0,6,1.0,0.0
arundtu01,76,260,21,45,4,1,0,16.0,9.0,0.0,16,22.0,0.0
asadora01,15,55,9,20,5,0,0,7.0,1.0,2.0,3,13.0,0.0
asbelji01,17,33,6,6,2,0,0,3.0,0.0,0.0,3,9.0,0.0
asbjoca01,97,221,19,52,10,1,1,27.0,0.0,0.0,9,45.0,0.0
ascanjo01,43,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
ascheco01,390,1238,129,290,71,4,32,129.0,5.0,4.0,95,331.0,13.0
asencmi01,42,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0
ashburi01,2189,8365,1322,2574,317,109,29,586.0,234.0,92.0,1198,571.0,83.0
ashbyal01,1370,4123,397,1010,183,13,90,513.0,7.0,10.0,461,622.0,125.0
ashbyan01,313,521,26,70,13,0,1,26.0,1.0,0.0,16,218.0,5.0
asheral01,38,18,0,3,1,0,0,2.0,0.0,0.0,0,9.0,0.0
ashfotu01,222,510,42,111,31,1,6,55.0,5.0,3.0,47,75.0,11.0
ashke01,58,46,3,6,1,0,0,1.0,0.0,0.0,1,8.0,0.0
ashlebi01,281,618,56,144,23,1,28,84.0,0.0,0.0,63,236.0,15.0
ashlene01,12,20,2,2,1,0,0,1.0,0.0,0.0,0,8.0,0.0
asmusto01,2,5,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
asprobo01,1324,4369,386,1103,135,26,60,457.0,19.0,24.0,333,459.0,131.0
asproke01,475,1483,171,369,69,3,19,124.0,7.0,5.0,179,149.0,49.0
asselbr01,284,574,52,146,27,4,12,68.0,5.0,4.0,38,74.0,17.0
assenpa01,884,36,3,3,1,0,0,0.0,0.0,0.0,5,12.0,1.0
astacez01,28,21,0,3,0,0,0,0.0,0.0,0.0,0,12.0,0.0
astacpe01,395,677,31,90,8,1,0,28.0,0.0,1.0,5,256.0,5.0
astinba01,6,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
astrojo01,544,1579,163,401,51,10,13,156.0,6.0,6.0,177,124.0,60.0
astudwi01,96,299,41,88,14,1,8,45.0,0.0,0.0,7,13.0,10.0
asuajca01,175,520,45,125,24,2,6,42.0,1.0,2.0,53,126.0,11.0
atchisc01,300,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
atchlju01,15,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
atherch01,65,242,28,60,5,6,0,23.0,2.0,0.0,21,26.0,0.0
atherke01,342,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
atilalu01,16,25,0,1,0,0,0,0.0,0.0,0.0,0,10.0,0.0
atkinal01,110,387,55,64,7,2,1,14.0,7.0,0.0,36,12.0,0.0
atkinbi01,99,10,0,3,0,0,0,1.0,0.0,0.0,0,1.0,0.0
atkined01,2,8,2,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
atkinga01,817,2928,399,835,169,7,99,488.0,8.0,4.0,291,449.0,94.0
atkinja01,4,5,0,2,0,0,0,0.0,0.0,0.0,0,2.0,0.0
atkinle01,1,1,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
atkinmi01,10,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
atkinto01,16,19,0,2,0,0,0,0.0,0.0,0.0,0,5.0,0.0
attredi01,61,144,26,31,2,2,1,16.0,1.0,0.0,20,23.0,0.0
atwelto01,378,1117,116,290,41,7,9,110.0,4.0,5.0,161,84.0,36.0
atwoobi01,342,961,82,220,41,4,7,112.0,4.0,0.0,93,89.0,20.0
atzja01,209,605,64,132,21,3,0,49.0,23.0,0.0,69,54.0,0.0
aubreha01,96,325,26,69,8,2,0,27.0,7.0,0.0,18,36.0,0.0
aubremi01,46,135,14,35,7,0,6,17.0,0.0,0.0,10,15.0,4.0
aucoide01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
auderi01,62,151,11,34,9,0,2,24.0,1.0,2.0,7,35.0,4.0
auerbri01,624,1407,167,309,56,5,9,86.0,36.0,21.0,127,198.0,36.0
augenbr01,12,4,1,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0
augusda01,29,29,4,6,1,0,0,0.0,0.0,1.0,0,6.0,2.0
augusdo01,88,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
augusje01,279,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
aukerel01,356,700,73,131,15,9,6,72.0,2.0,0.0,41,232.0,2.0
auldsle01,3,4,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
aultdo01,256,713,66,168,29,5,17,86.0,4.0,5.0,71,108.0,29.0
aumonph01,46,1,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
aurilri01,1652,5721,745,1576,301,22,186,756.0,23.0,18.0,450,861.0,140.0
ausanjo01,41,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
ausmubr01,1971,6279,718,1579,270,34,80,607.0,102.0,53.0,634,1034.0,201.0
austde01,15,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
austihe01,23,101,10,25,3,3,0,11.0,1.0,1.0,0,5.0,3.0
austije01,38,8,0,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0
austiji01,1580,5388,661,1328,174,76,13,390.0,244.0,43.0,592,480.0,0.0
austiji02,83,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
austiri01,89,19,0,2,1,0,0,0.0,0.0,0.0,3,11.0,0.0
austity01,209,521,75,114,20,1,33,91.0,4.0,2.0,54,215.0,7.0
autryal01,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
autrych01,81,257,22,50,6,0,0,17.0,6.0,0.0,24,28.0,0.0
autrych02,120,277,21,68,17,3,2,33.0,0.0,0.0,7,29.0,0.0
aveliab01,10,18,1,5,0,0,0,1.0,0.0,0.0,1,6.0,0.0
avenbr01,259,609,85,166,33,2,20,103.0,6.0,4.0,57,135.0,12.0
averiea01,1668,6353,1224,2019,401,128,238,1164.0,70.0,57.0,774,518.0,7.0
averiea02,449,1031,137,249,41,0,44,159.0,3.0,3.0,162,220.0,22.0
averyst01,306,437,35,76,14,4,4,32.0,1.0,1.0,12,135.0,4.0
averyxa01,32,94,14,21,6,1,1,6.0,6.0,3.0,11,23.0,2.0
avilaal01,1018,2971,347,697,146,8,104,388.0,8.0,8.0,509,1031.0,79.0
avilabo01,1300,4620,725,1296,185,35,80,467.0,78.0,52.0,561,399.0,121.0
avilalu01,454,7,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0
avilape01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
avilemi01,915,3009,380,786,139,13,60,306.0,78.0,31.0,141,424.0,89.0
avilera01,117,190,21,51,9,0,2,24.0,0.0,0.0,21,22.0,4.0
avreaja01,2,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
axelrdy01,59,8,1,1,0,0,0,0.0,0.0,0.0,0,6.0,0.0
axforjo01,543,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
ayalabe01,425,865,114,217,42,1,38,145.0,2.0,4.0,71,136.0,22.0
ayalabo01,406,31,2,2,1,0,0,1.0,0.0,1.0,0,13.0,0.0
ayalalu01,534,14,0,4,1,0,0,0.0,0.0,0.0,0,3.0,0.0
aybarer01,1454,5175,643,1402,256,46,58,473.0,155.0,62.0,285,670.0,107.0
aybarma01,210,70,6,13,0,0,1,5.0,0.0,0.0,2,28.0,0.0
aybarwi01,405,1219,137,315,68,2,33,157.0,7.0,5.0,142,206.0,22.0
aydelja01,14,50,1,5,1,0,0,0.0,0.0,0.0,3,0.0,0.0
ayersbi01,13,8,0,2,1,0,0,2.0,0.0,0.0,0,3.0,0.0
ayersdo01,299,420,20,72,10,2,0,23.0,1.0,4.0,13,72.0,0.0
aylwadi01,4,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
ayraubo01,54,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0
ayraujo01,7,5,0,1,0,0,0,0.0,0.0,0.0,0,1.0,1.0
azcuejo01,909,2828,201,712,94,9,50,304.0,5.0,12.0,207,344.0,87.0
azocaos01,202,439,38,99,16,0,5,36.0,10.0,0.0,12,36.0,5.0
babbch01,347,1180,144,287,41,13,0,116.0,66.0,0.0,125,174.0,0.0
babcobo01,39,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
babelo01,120,382,37,85,18,2,2,26.0,1.0,1.0,39,26.0,9.0
babicjo01,112,211,14,36,5,0,0,10.0,1.0,0.0,4,63.0,6.0
babinch01,28,33,5,8,3,1,0,2.0,1.0,0.0,0,4.0,0.0
babitsh01,54,156,10,40,1,3,0,14.0,5.0,4.0,13,13.0,6.0
backebr01,153,133,22,34,5,2,4,16.0,1.0,0.0,10,48.0,1.0
backmle01,47,74,3,8,1,1,0,5.0,0.0,0.0,8,28.0,0.0
backmwa01,1102,3245,482,893,138,19,10,240.0,117.0,52.0,371,480.0,55.0
baconed01,4,6,1,3,1,0,0,2.0,0.0,0.0,0,0.0,0.0
bacsimi01,73,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
bacsimi02,51,50,1,5,2,0,0,3.0,0.0,0.0,1,10.0,0.0
bacusda01,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
baczefr01,63,89,5,12,0,0,1,2.0,0.0,0.0,2,34.0,1.0
badenbu01,418,33,1,3,1,0,0,2.0,0.0,0.0,1,19.0,0.0
baderar01,2,3,0,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0
baderha01,348,917,146,215,44,7,31,97.0,31.0,8.0,95,306.0,7.0
baderlo01,22,22,1,4,0,0,0,1.0,0.0,0.0,0,3.0,0.0
badgrre01,143,382,57,98,30,3,2,45.0,4.0,5.0,24,42.0,0.0
baeched01,64,42,4,8,0,0,0,2.0,0.0,0.0,0,10.0,0.0
baekch01,61,30,2,5,1,0,1,2.0,0.0,0.0,1,8.0,0.0
baergca01,1630,5439,731,1583,279,17,134,774.0,59.0,24.0,291,580.0,158.0
baezbe01,8,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
baezda01,533,6,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0
baezja01,724,2538,371,671,142,17,118,378.0,63.0,25.0,128,769.0,57.0
baezjo01,114,355,47,87,14,2,1,19.0,7.0,1.0,25,27.0,6.0
baezke01,63,151,10,27,10,0,0,7.0,0.0,0.0,13,17.0,4.0
baezmi01,27,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
baezpe01,355,6,0,0,0,0,0,1.0,0.0,0.0,1,3.0,0.0
baezsa01,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
bagbyji01,325,660,69,144,35,6,2,60.0,3.0,0.0,32,91.0,0.0
bagbyji02,322,620,59,140,16,2,3,56.0,1.0,0.0,8,68.0,14.0
bagwebi01,92,143,12,42,6,3,2,20.0,0.0,0.0,8,14.0,0.0
bagweje01,2150,7797,1517,2314,488,32,449,1529.0,202.0,78.0,1401,1558.0,221.0
bahnsst01,575,479,22,56,8,2,1,19.0,0.0,0.0,19,225.0,4.0
bahred01,50,68,2,10,0,1,0,5.0,0.0,0.0,0,18.0,2.0
bahrefr01,2,8,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
baichgr01,4,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0
bailean01,265,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0
bailebi01,209,366,23,71,4,1,0,15.0,3.0,0.0,20,104.0,0.0
