playerID,f_G,f_GS,f_InnOuts,f_PO,f_A,f_E,f_DP
ashburi01,2106,1204.0,31872.0,6094,182,111.0,44
ashbyal01,1305,1192.0,31592.0,7096,685,114.0,75
ashbyan01,309,285.0,5432.0,131,265,11.0,16
asheral01,38,18.0,359.0,9,13,0.0,3
ashfotu01,207,131.0,3693.0,184,278,25.0,46
ashke01,56,0.0,0.0,6,42,1.0,2
ashlebi01,186,163.0,3775.0,233,12,16.0,3
ashlene01,8,5.0,124.0,41,3,0.0,0
asmusto01,2,2.0,33.0,3,2,0.0,0
asprobo01,1230,1147.0,30453.0,1219,1966,135.0,136
asproke01,415,376.0,10095.0,820,1025,70.0,245
asselbr01,157,122.0,3340.0,261,3,8.0,1
assenpa01,884,1.0,2567.0,35,109,2.0,10
astacez01,28,14.0,260.0,6,7,1.0,1
astacpe01,392,343.0,6590.0,189,293,14.0,15
astinba01,6,0.0,24.0,2,2,0.0,0
astrojo01,511,161.0,4329.0,2057,233,31.0,46
astudwi01,91,68.0,1891.0,426,55,6.0,11
asuajca01,157,128.0,3486.0,232,367,6.0,94
atchisc01,298,1.0,1040.0,33,59,3.0,4
atchlju01,15,0.0,31.0,0,0,0.0,0
atherch01,64,0.0,1596.0,91,119,26.0,7
atherke01,342,0.0,1699.0,26,51,5.0,1
atilalu01,16,16.0,257.0,10,14,2.0,2
atkinal01,115,0.0,2832.0,55,174,43.0,3
atkinbi01,98,0.0,442.0,9,28,3.0,1
atkined01,2,0.0,30.0,1,0,0.0,0
atkinga01,781,739.0,19161.0,1338,1216,82.0,227
atkinja01,4,0.0,0.0,2,2,0.0,0
atkinmi01,10,3.0,68.0,1,2,0.0,0
atkinto01,16,4.0,189.0,3,21,0.0,0
attredi01,43,0.0,0.0,347,14,4.0,25
atwelto01,344,156.0,4065.0,1499,156,34.0,12
atwoobi01,298,0.0,0.0,1069,171,33.0,24
atzja01,189,172.0,4749.0,311,522,43.0,57
aubreha01,96,0.0,2496.0,185,301,74.0,20
aubremi01,37,32.0,856.0,288,23,0.0,37
aucoide01,2,0.0,8.0,1,1,0.0,0
auderi01,44,35.0,911.0,298,17,3.0,37
auerbri01,533,377.0,10699.0,686,1158,84.0,208
augenbr01,12,2.0,68.0,0,6,1.0,0
augusda01,20,4.0,228.0,24,3,0.0,1
augusdo01,88,70.0,1320.0,47,72,3.0,8
augusje01,279,104.0,2832.0,33,146,7.0,10
aukerel01,333,0.0,0.0,120,460,20.0,38
auldsle01,3,0.0,0.0,7,0,0.0,0
aultdo01,191,166.0,4424.0,1526,133,22.0,126
aumonph01,46,1.0,131.0,1,6,0.0,0
aurilri01,1605,1416.0,37603.0,3079,3516,159.0,933
ausanjo01,41,0.0,160.0,5,4,0.0,0
ausmubr01,1960,1767.0,47620.0,12856,960,80.0,133
austde01,15,0.0,51.0,1,4,0.0,0
austihe01,23,0.0,672.0,35,4,15.0,2
austije01,38,7.0,196.0,4,7,2.0,1
austiji01,1541,260.0,6903.0,2260,3239,395.0,256
austiji02,83,0.0,300.0,4,8,0.0,0
austiri01,89,8.0,409.0,6,23,0.0,3
austity01,137,100.0,2619.0,629,41,3.0,52
autryal01,1,1.0,15.0,0,0,0.0,0
autrych01,81,77.0,1959.0,714,45,9.0,30
autrych02,96,0.0,0.0,268,60,12.0,6
aveliab01,6,5.0,113.0,9,11,1.0,2
avenbr01,181,126.0,3498.0,274,5,4.0,1
averiea01,1589,0.0,0.0,3969,115,126.0,29
averiea02,327,254.0,6714.0,1241,165,34.0,16
averyst01,297,261.0,4664.0,63,302,13.0,13
averyxa01,28,23.0,651.0,49,1,2.0,0
avilaal01,952,865.0,22877.0,6630,411,39.0,80
avilabo01,1237,687.0,18326.0,2872,3197,138.0,796
avilalu01,454,0.0,1047.0,31,57,4.0,6
avilape01,1,1.0,16.0,1,0,0.0,0
avilemi01,921,743.0,20417.0,1123,1798,87.0,364
avilera01,110,41.0,1554.0,116,149,11.0,33
avreaja01,2,0.0,0.0,1,0,0.0,0
axelrdy01,59,34.0,686.0,19,26,1.0,3
axforjo01,543,1.0,1576.0,20,57,6.0,4
ayalabe01,160,133.0,2788.0,242,8,10.0,5
ayalabo01,406,14.0,1728.0,55,65,18.0,6
ayalalu01,534,0.0,1663.0,37,116,1.0,10
aybarer01,1415,1340.0,35459.0,2047,3522,153.0,786
aybarma01,208,27.0,1173.0,30,47,3.0,0
aybarwi01,270,205.0,5601.0,484,395,25.0,80
aydelja01,15,0.0,384.0,2,19,6.0,0
ayersbi01,13,0.0,0.0,1,9,1.0,0
ayersdo01,299,0.0,0.0,64,354,39.0,13
aylwadi01,4,0.0,0.0,4,0,0.0,0
ayraubo01,54,0.0,220.0,1,11,0.0,0
ayraujo01,7,0.0,58.0,14,0,0.0,0
azcuejo01,868,773.0,20781.0,5329,452,44.0,67
azocaos01,108,87.0,2321.0,188,5,7.0,1
babbch01,346,221.0,9060.0,1021,963,152.0,115
babcobo01,39,0.0,172.0,2,8,0.0,0
babelo01,108,0.0,0.0,126,223,20.0,30
babicjo01,112,0.0,0.0,35,130,11.0,2
babinch01,13,0.0,0.0,10,0,1.0,0
babitsh01,52,44.0,1224.0,84,125,6.0,12
backebr01,145,79.0,1576.0,37,66,1.0,7
backmle01,47,26.0,732.0,7,66,4.0,1
backmwa01,955,806.0,20957.0,1476,2132,91.0,394
baconed01,1,0.0,0.0,1,7,0.0,0
bacsimi01,73,3.0,518.0,12,22,1.0,1
bacsimi02,51,35.0,648.0,17,34,2.0,2
bacusda01,11,0.0,34.0,1,5,0.0,0
baczefr01,63,22.0,393.0,17,29,5.0,3
badenbu01,418,10.0,1537.0,28,88,7.0,12
baderar01,1,1.0,24.0,1,1,0.0,0
baderha01,311,247.0,6992.0,620,19,11.0,5
baderlo01,22,0.0,0.0,3,20,2.0,1
badgrre01,98,0.0,0.0,170,9,7.0,4
baeched01,64,0.0,0.0,5,52,2.0,2
baekch01,59,44.0,839.0,30,27,3.0,2
baergca01,1366,1235.0,32810.0,2634,3501,169.0,820
baezbe01,8,0.0,28.0,0,1,0.0,0
baezda01,533,26.0,2091.0,58,102,5.0,4
baezja01,791,622.0,16888.0,1003,1703,82.0,385
baezjo01,95,86.0,2261.0,191,308,13.0,71
baezke01,61,45.0,1216.0,67,135,8.0,27
baezmi01,27,2.0,103.0,4,4,0.0,0
baezpe01,355,0.0,1068.0,6,26,5.0,3
baezsa01,10,0.0,46.0,1,0,0.0,0
bagbyji01,316,0.0,0.0,115,411,21.0,18
bagbyji02,305,0.0,0.0,122,360,22.0,38
bagwebi01,26,0.0,0.0,35,1,1.0,1
bagweje01,2112,2092.0,55585.0,17546,1705,129.0,1618
bahnsst01,574,327.0,7586.0,154,414,35.0,26
bahred01,46,0.0,0.0,10,40,6.0,3
bahrefr01,2,0.0,63.0,4,0,0.0,0
baichgr01,4,0.0,0.0,0,4,0.0,0
bailean01,265,0.0,823.0,16,25,1.0,2
bailebi01,206,57.0,1662.0,35,315,26.0,5
bailebi02,3,0.0,0.0,0,3,0.0,0
bailebo01,1738,1607.0,41282.0,2258,2397,210.0,314
bailebr01,5,0.0,22.0,0,0,0.0,0
baileco01,172,0.0,621.0,17,24,1.0,1
baileed01,1070,985.0,26269.0,5284,452,81.0,59
bailefr01,29,0.0,0.0,47,5,2.0,0
bailege01,177,0.0,0.0,419,20,15.0,3
baileha01,16,0.0,321.0,3,25,2.0,0
baileho01,50,8.0,356.0,12,23,3.0,1
baileho02,245,245.0,4205.0,126,147,11.0,6
baileje01,47,32.0,929.0,258,16,2.0,24
baileji01,3,1.0,35.0,0,0,0.0,0
baileki01,1,0.0,24.0,1,2,1.0,0
bailema01,317,271.0,7390.0,1727,153,32.0,13
bailero01,92,46.0,1068.0,26,93,3.0,11
bailesc01,343,59.0,2039.0,38,102,8.0,4
bailest01,34,2.0,209.0,10,7,0.0,1
bailesw01,52,0.0,0.0,1,51,1.0,2
bailobo01,981,711.0,19780.0,1493,1197,72.0,206
baineha01,1061,1014.0,26867.0,2031,69,47.0,17
bainlo01,3,0.0,0.0,0,1,0.0,0
bairdal01,48,0.0,0.0,62,116,14.0,12
bairdbo01,8,6.0,67.0,0,3,1.0,0
bairddo01,598,0.0,0.0,774,1206,116.0,94
bairdo01,584,5.0,2728.0,72,123,9.0,9
baislje01,14,14.0,336.0,43,15,1.0,4
bajenje01,14,0.0,41.0,0,1,0.0,0
bakelje01,229,0.0,5520.0,104,376,74.0,16
bakenda01,2,0.0,9.0,0,1,0.0,0
bakeral01,3,0.0,0.0,1,1,0.0,0
bakerbi01,213,0.0,0.0,603,83,12.0,11
bakerbo01,2,0.0,42.0,0,2,0.0,1
bakerch01,15,0.0,411.0,15,10,9.0,1
bakerch02,79,34.0,1172.0,80,165,11.0,32
bakerda01,8,5.0,168.0,5,16,5.0,2
bakerde01,158,0.0,0.0,427,107,29.0,15
bakerdo01,135,68.0,2077.0,135,199,9.0,40
bakerdu01,1903,1832.0,48088.0,4073,136,59.0,54
bakerer01,1,0.0,12.0,0,0,0.0,0
bakerfl01,696,4.0,218.0,802,1475,62.0,201
bakerfr01,1548,300.0,8139.0,2154,3155,322.0,259
bakerfr02,97,86.0,2284.0,136,7,5.0,1
bakerfr03,135,85.0,2478.0,175,311,27.0,72
bakerge01,128,0.0,3180.0,622,181,113.0,18
bakerge02,572,546.0,14737.0,1326,1543,106.0,358
bakerho01,26,0.0,0.0,23,36,5.0,1
bakerja01,9,5.0,165.0,53,4,2.0,6
bakerje01,22,0.0,0.0,2,33,1.0,0
bakerje02,1,0.0,0.0,0,1,0.0,0
bakerje03,551,400.0,10369.0,1471,587,29.0,191
bakerjo01,312,288.0,7714.0,2190,135,18.0,7
bakerki01,62,0.0,1251.0,34,100,15.0,3
bakerne01,5,0.0,0.0,0,5,0.0,2
bakerno01,32,0.0,798.0,8,39,14.0,1
bakerph01,213,0.0,4902.0,1230,69,76.0,48
bakersc01,1,0.0,11.0,0,0,0.0,0
bakersc02,193,172.0,3194.0,76,69,4.0,6
bakerst01,84,26.0,711.0,10,23,2.0,1
bakerto01,69,0.0,0.0,5,34,3.0,2
bakerto02,10,1.0,54.0,1,3,0.0,0
bakertr01,1,0.0,0.0,4,0,0.0,0
bakopa01,759,646.0,17259.0,4479,334,50.0,42
balasmi01,1,0.0,0.0,0,0,0.0,0
balazjo01,39,34.0,882.0,57,3,0.0,1
balbost01,630,606.0,15845.0,5579,386,64.0,521
balcebo01,2,0.0,9.0,1,0,0.0,0
baldero01,446,413.0,10900.0,1147,37,22.0,11
baldsja01,457,0.0,2111.0,39,136,14.0,6
baldwbi01,30,28.0,756.0,65,5,2.0,2
baldwda01,176,0.0,674.0,15,49,0.0,1
baldwfr01,6,0.0,0.0,9,0,0.0,0
baldwha01,11,0.0,0.0,1,8,0.0,0
baldwhe01,5,0.0,0.0,4,6,1.0,1
baldwja01,266,202.0,3968.0,88,162,17.0,9
baldwje01,3,0.0,19.0,1,0,0.0,0
baldwki01,456,0.0,11505.0,1956,688,327.0,48
baldwla01,138,0.0,3633.0,64,225,23.0,10
baldwma01,356,0.0,8559.0,183,547,80.0,11
baldwof01,4,4.0,45.0,0,4,0.0,0
baldwre01,21,14.0,392.0,86,9,4.0,1
baldwri01,105,0.0,548.0,10,34,2.0,5
balejo01,109,12.0,521.0,6,31,1.0,3
balenmi01,67,0.0,0.0,126,174,24.0,27
balenwl01,154,127.0,3569.0,304,12,4.0,0
balesco01,88,22.0,602.0,8,9,4.0,1
balesle01,17,9.0,276.0,21,30,1.0,4
balfogr01,534,1.0,1619.0,17,45,1.0,3
ballaje01,197,118.0,2320.0,47,128,5.0,16
ballar01,33,0.0,618.0,40,74,9.0,6
balleja01,94,5.0,469.0,7,15,1.0,0
ballepe01,3,0.0,0.0,1,8,0.0,1
ballima01,18,0.0,105.0,1,5,0.0,0
ballje01,1,1.0,21.0,10,0,0.0,1
ballji01,16,14.0,375.0,51,23,4.0,2
ballne01,477,281.0,7470.0,951,1368,216.0,143
ballowi01,99,0.0,0.0,20,99,9.0,7
balsato01,18,0.0,88.0,3,6,1.0,2
bambege01,10,1.0,25.0,0,4,0.0,0
bambeha01,3,0.0,0.0,6,0,0.0,0
banckst01,23,0.0,429.0,47,31,23.0,2
bancrda01,1892,0.0,0.0,4673,6604,666.0,1027
bandaan01,18,5.0,154.0,0,4,0.0,0
bandoch01,461,367.0,9900.0,1890,183,27.0,23
bandosa01,1932,1879.0,49643.0,1788,3743,231.0,362
bandyje01,141,123.0,3269.0,942,73,6.0,8
baneed01,44,25.0,504.0,13,20,6.0,1
baneydi01,42,3.0,271.0,3,3,1.0,1
bankhda01,52,0.0,0.0,8,22,4.0,3
bankhsc01,267,110.0,2703.0,55,66,4.0,4
banksbi01,5,0.0,90.0,0,5,0.0,0
banksbr01,178,95.0,2872.0,548,47,10.0,33
bankser01,2476,2425.0,64280.0,14206,4355,261.0,1742
banksev01,8,0.0,0.0,14,1,2.0,0
banksge01,50,43.0,1182.0,55,54,8.0,6
banksjo01,27,19.0,358.0,10,23,0.0,1
bankswe01,13,12.0,324.0,104,6,1.0,10
bankswi01,181,84.0,1831.0,57,65,10.0,3
bannial01,870,694.0,18860.0,1533,1049,110.0,185
bannibr01,117,114.0,2002.0,51,96,3.0,6
bannifl01,431,363.0,7164.0,86,264,10.0,12
banniji01,3,0.0,18.0,3,2,0.0,0
bannoji01,370,0.0,9672.0,645,142,118.0,24
bannoto01,39,0.0,1056.0,199,18,20.0,16
bantaja01,69,0.0,0.0,8,36,3.0,6
bantzbr01,1,1.0,24.0,5,0,0.0,0
banuema01,23,14.0,231.0,2,3,2.0,1
baptitr01,13,0.0,81.0,6,2,0.0,0
baragca01,24,1.0,67.0,0,0,0.0,0
barajro01,1080,969.0,25670.0,6817,409,51.0,51
barbajo01,44,0.0,145.0,2,4,1.0,0
barbawa01,468,0.0,0.0,874,1173,88.0,158
barbebr01,419,370.0,9883.0,662,1109,48.0,206
barbebr02,26,16.0,279.0,2,7,0.0,0
barbech01,55,0.0,1491.0,68,112,35.0,4
barbeda01,88,0.0,0.0,208,6,5.0,2
barbefr01,4,2.0,51.0,3,5,0.0,0
barbeja01,188,182.0,4911.0,226,331,72.0,27
barbest01,466,272.0,6000.0,106,372,38.0,31
barbest02,22,2.0,117.0,2,4,0.0,0
barbetu01,421,0.0,0.0,1508,81,36.0,62
barbiji01,20,17.0,424.0,29,2,2.0,1
barcelo01,43,1.0,198.0,3,6,0.0,1
barclcu01,44,29.0,598.0,9,50,3.0,4
barclge01,399,154.0,10461.0,670,40,69.0,9
bardda01,234,10.0,846.0,27,23,6.0,5
bardebr01,94,33.0,1213.0,35,109,6.0,13
bardjo01,527,468.0,12675.0,3102,229,28.0,31
bardlu01,46,3.0,198.0,5,3,0.0,1
barera01,88,49.0,1021.0,18,71,3.0,8
barfije01,1387,1263.0,34326.0,2951,162,62.0,48
barfijo01,65,11.0,418.0,11,20,3.0,1
barfijo02,285,264.0,7206.0,574,755,24.0,170
barfocl01,86,0.0,0.0,6,69,3.0,4
bargagr01,33,4.0,166.0,5,10,1.0,0
bargecy01,164,31.0,849.0,58,288,11.0,5
barkbr01,3,0.0,7.0,0,0,0.0,0
barkeal01,1,1.0,27.0,2,0,0.0,0
barkean01,14,11.0,287.0,50,4,0.0,2
barkegl01,186,25.0,1556.0,150,3,2.0,1
barkeke01,78,66.0,1762.0,599,35,4.0,53
barkele01,248,194.0,3971.0,76,177,13.0,12
barkera01,128,62.0,2096.0,662,82,10.0,57
barkeri01,5,0.0,15.0,1,0,0.0,0
barkese01,2,0.0,9.0,1,0,0.0,0
barklbr01,6,0.0,33.0,1,0,0.0,0
barklje01,24,0.0,135.0,4,6,1.0,0
barklre01,60,0.0,0.0,101,136,15.0,31
barklsa01,584,0.0,15189.0,2249,1565,252.0,248
barlomi01,133,2.0,740.0,11,43,4.0,2
barlosc01,99,0.0,346.0,2,10,2.0,0
barloto01,132,68.0,3471.0,319,243,159.0,8
barmebr01,1,0.0,0.0,2,0,0.0,0
barmecl01,1166,995.0,26794.0,1571,3119,125.0,664
barnaba01,176,0.0,0.0,314,14,10.0,5
barnach01,24,0.0,0.0,4,25,0.0,0
barneau01,280,216.0,5815.0,1905,103,14.0,19
barnebi01,8,0.0,201.0,8,0,3.0,1
barnebo01,2,0.0,0.0,0,2,0.0,0
barnebr01,116,56.0,1219.0,20,69,4.0,2
barnebr02,405,283.0,8111.0,702,22,8.0,9
barneda01,798,673.0,18265.0,1154,1855,42.0,380
barneda02,119,0.0,362.0,4,6,1.0,0
barneed01,76,0.0,0.0,191,8,6.0,5
barneep01,2,0.0,0.0,10,2,0.0,1
barnefr01,6,0.0,0.0,0,13,1.0,0
barnefr02,15,3.0,110.0,0,3,1.0,0
barneho01,1,0.0,0.0,0,0,0.0,0
barneja01,200,1.0,594.0,18,23,7.0,1
barneje01,422,0.0,0.0,138,748,22.0,37
barnejo01,20,17.0,473.0,44,3,2.0,2
barneju01,2,0.0,0.0,0,0,0.0,0
barnela01,27,15.0,461.0,131,9,0.0,9
barnelu01,20,18.0,480.0,40,50,3.0,13
barnema01,325,2.0,1012.0,21,22,1.0,0
barnere01,209,0.0,0.0,485,25,25.0,6
barnere02,155,0.0,0.0,20,65,8.0,8
barneri01,10,4.0,86.0,1,5,0.0,1
barnero01,505,127.0,13656.0,1305,1662,459.0,206
barnesa01,2,0.0,0.0,6,11,1.0,0
barnesc01,22,0.0,83.0,3,6,0.0,0
barnesk01,270,122.0,3872.0,462,187,19.0,37
barneto01,127,0.0,436.0,16,10,0.0,0
barnevi01,205,0.0,0.0,39,268,12.0,10
barnhcl01,708,0.0,0.0,1266,307,53.0,35
barnhed01,1,0.0,0.0,0,1,0.0,0
barnhle01,3,0.0,0.0,0,3,0.0,0
barnhtu01,584,531.0,14086.0,4383,337,15.0,31
barnhvi01,65,0.0,0.0,110,180,23.0,32
barnibi01,101,44.0,2172.0,273,58,102.0,4
barnige01,20,0.0,0.0,2,15,0.0,1
barnoed01,6,0.0,22.0,0,1,0.0,0
barnwch01,11,5.0,188.0,18,18,2.0,4
barojsa01,179,18.0,1170.0,25,78,2.0,4
baronda01,16,6.0,123.0,0,5,0.0,0
barondi01,2,1.0,48.0,4,3,1.0,0
baronst01,11,7.0,170.0,58,3,2.0,0
barracu01,66,50.0,1332.0,243,31,7.0,3
barrage01,8,4.0,126.0,9,16,3.0,4
barraky01,270,0.0,757.0,17,26,4.0,1
barrbo01,187,0.0,4374.0,122,276,73.0,9
barrbo02,2,0.0,0.0,0,0,0.0,0
barre01,8,7.0,243.0,21,0,5.0,0
barreaa01,95,0.0,222.0,4,7,3.0,1
barrebi01,5,1.0,96.0,14,1,5.0,0
barrebi02,674,0.0,0.0,1270,502,101.0,88
barrebo01,190,0.0,0.0,265,321,40.0,39
barredi01,141,0.0,0.0,39,160,5.0,8
barrefr01,104,0.0,0.0,15,44,4.0,3
barrefr02,84,53.0,1601.0,97,152,12.0,28
barreja01,105,0.0,291.0,7,3,1.0,0
barreji01,855,284.0,22332.0,1814,143,95.0,38
barrejo01,510,0.0,0.0,1115,39,31.0,9
barrema01,8,0.0,132.0,23,7,6.0,0
barrema02,911,864.0,23122.0,1827,2634,63.0,581
barremi01,1017,936.0,24855.0,6115,552,74.0,68
barrere01,253,0.0,0.0,98,261,11.0,17
barreti01,4,0.0,28.0,3,1,1.0,1
barreto01,21,18.0,471.0,45,53,3.0,15
barretr01,1,0.0,6.0,0,0,0.0,0
barrifr01,129,102.0,2154.0,60,98,9.0,7
barrija01,52,44.0,733.0,16,13,0.0,1
barrijo01,7,4.0,123.0,47,0,0.0,4
barrima01,5,0.0,20.0,0,0,0.0,0
barriyh01,5,0.0,20.0,0,1,0.0,0
barrji01,454,252.0,6195.0,148,388,26.0,22
barrocu01,27,10.0,279.0,35,3,2.0,1
barrofr01,18,17.0,453.0,30,1,7.0,0
barrofr02,1,0.0,0.0,1,0,0.0,0
barrore01,6,0.0,0.0,12,1,1.0,1
barroto01,53,51.0,1364.0,111,3,2.0,1
barrsc01,41,33.0,906.0,97,28,11.0,1
barrst01,24,13.0,251.0,2,17,4.0,2
barryed01,12,10.0,237.0,4,16,2.0,0
barryha01,3,0.0,0.0,2,2,0.0,0
barryja01,1219,306.0,8181.0,2226,3590,347.0,445
barryje01,68,43.0,1295.0,112,5,0.0,0
barryke01,20,1.0,83.0,3,7,0.0,0
barryri01,9,5.0,174.0,15,0,1.0,0
barrysh01,1076,556.0,27195.0,4099,565,189.0,191
barryto01,1,1.0,3.0,0,0,0.0,0
bartedi01,1989,0.0,0.0,4425,6348,512.0,1183
barteki01,185,104.0,3173.0,347,4,6.0,0
barthbo01,7,0.0,0.0,0,1,0.0,0
barthji01,3,3.0,31.0,0,0,0.0,0
barthjo01,4,0.0,33.0,0,5,0.0,1
barthle01,9,0.0,0.0,0,6,1.0,1
bartito01,118,0.0,0.0,909,72,11.0,91
bartjo01,32,27.0,694.0,234,12,2.0,0
bartlbi01,19,3.0,204.0,11,19,2.0,2
bartlbo01,9,0.0,0.0,14,21,4.0,3
bartlir01,14,0.0,0.0,29,35,6.0,8
bartlja01,868,842.0,22466.0,1197,2368,118.0,470
bartobo01,380,317.0,8454.0,1986,185,28.0,30
bartobr01,46,33.0,783.0,59,2,2.0,0
bartocl01,53,0.0,117.0,2,0,0.0,1
bartoda01,11,0.0,0.0,26,1,1.0,0
bartoda02,535,483.0,13029.0,4310,275,36.0,451
bartoha01,18,10.0,330.0,56,16,4.0,0
bartosh01,73,0.0,195.0,7,13,1.0,2
bartovi01,95,0.0,0.0,197,5,5.0,1
bartsch01,26,0.0,564.0,10,77,7.0,1
barziph01,1,0.0,1.0,0,0,0.0,0
basablu01,8,4.0,132.0,12,0,0.0,0
basakch01,4,0.0,18.0,0,1,0.0,0
basgamo01,178,0.0,0.0,401,404,22.0,101
bashaal01,7,0.0,0.0,6,1,0.0,0
bashlty01,56,0.0,187.0,1,1,1.0,0
bashowa01,7,0.0,0.0,2,0,0.0,0
basined01,203,0.0,0.0,379,484,50.0,111
baskeji01,35,0.0,0.0,8,25,1.0,0
bassan01,217,18.0,1119.0,44,49,2.0,6
bassbr01,101,4.0,549.0,17,38,3.0,0
bassdi01,1,0.0,0.0,0,1,0.0,0
bassech01,914,0.0,23685.0,1669,2856,404.0,313
bassich01,79,66.0,1195.0,19,34,3.0,5
bassjo01,26,24.0,654.0,47,61,32.0,3
basske01,1301,1148.0,30997.0,2332,73,43.0,16
bassljo01,758,0.0,0.0,2607,708,67.0,69
bassno01,65,34.0,761.0,11,37,4.0,2
bassra01,81,72.0,1815.0,639,48,5.0,64
bastaan01,419,5.0,1179.0,5,17,5.0,1
bastich01,506,0.0,13134.0,878,1604,225.0,142
batchem01,331,327.0,8676.0,517,325,88.0,29
batchjo01,11,0.0,0.0,1,7,1.0,0
batchri01,43,0.0,161.0,4,4,1.0,0
batemjo01,953,923.0,23822.0,5686,491,113.0,81
batesaa01,5,3.0,90.0,35,0,1.0,3
batesbi01,22,13.0,399.0,32,50,4.0,13
batesbu01,14,0.0,0.0,44,1,1.0,1
batesch01,9,0.0,0.0,17,1,3.0,0
batesde01,20,14.0,426.0,116,8,1.0,0
batesdi01,1,0.0,5.0,1,0,0.0,0
batesfr01,28,0.0,642.0,18,47,11.0,3
batesja01,251,143.0,4313.0,295,459,17.0,104
batesjo01,1,0.0,24.0,0,0,0.0,0
batesjo02,1080,632.0,16722.0,2078,162,106.0,37
batesra01,138,0.0,0.0,174,280,33.0,19
bathebi01,54,36.0,970.0,234,12,2.0,2
batiske01,5,2.0,63.0,7,0,0.0,0
batiski01,221,157.0,4494.0,238,372,47.0,61
batismi01,658,248.0,5869.0,119,272,19.0,17
batisra01,8,1.0,77.0,26,1,0.0,1
batisto01,1188,1103.0,29613.0,1199,2578,130.0,411
battala01,2,0.0,30.0,0,2,1.0,0
batteea01,1087,1016.0,26308.0,6176,501,69.0,73
battege01,1,0.0,0.0,1,1,0.0,0
battijo01,490,52.0,13080.0,908,1253,367.0,88
battlal01,79,55.0,1588.0,143,2,2.0,1
battlho01,13,4.0,192.0,3,10,0.0,0
battlji01,6,0.0,0.0,5,2,0.0,0
battoch01,2,1.0,12.0,0,0,0.0,0
battsma01,474,60.0,1641.0,1962,221,38.0,32
baueral01,7,0.0,162.0,1,8,2.0,0
bauerha01,1450,746.0,20081.0,2384,107,46.0,20
bauerja01,180,156.0,4147.0,847,41,8.0,70
bauerlo01,1,0.0,0.0,0,0,0.0,0
bauerri01,187,10.0,951.0,12,41,2.0,8
bauerru01,129,0.0,0.0,10,120,12.0,6
bauertr01,205,195.0,3570.0,75,95,5.0,13
baughju01,72,59.0,1603.0,118,172,9.0,26
baumabu01,38,0.0,92.0,1,1,0.0,0
baumafr01,244,78.0,2393.0,33,133,7.0,7
baumapa01,243,0.0,0.0,450,474,47.0,59
baumeji01,16,8.0,191.0,21,26,1.0,6
baumgge01,124,0.0,0.0,16,192,10.0,3
baumgha01,9,0.0,0.0,1,5,0.0,0
baumgjo01,7,0.0,0.0,10,11,2.0,2
baumgro01,90,84.0,1486.0,28,85,2.0,6
baumgst01,144,0.0,0.0,30,112,8.0,3
baumhfr01,843,141.0,3675.0,1785,62,38.0,13
bausege01,7,0.0,165.0,0,12,0.0,0
bautaed01,97,0.0,447.0,1,25,1.0,0
bautida01,779,599.0,16629.0,1311,30,22.0,5
bautide01,131,21.0,670.0,18,25,0.0,0
bautige01,13,2.0,40.0,0,0,0.0,0
bautijo01,312,49.0,2057.0,64,78,5.0,6
bautijo02,1653,1525.0,40666.0,2577,923,85.0,104
bautira01,20,5.0,211.0,15,0,0.0,0
baxesji01,80,73.0,1983.0,134,177,17.0,33
baxesmi01,128,86.0,2460.0,192,270,20.0,57
baxtemi01,137,89.0,2545.0,212,6,3.0,3
baxtemo01,6,5.0,144.0,54,4,5.0,1
bayha01,665,369.0,17502.0,1391,72,48.0,22
bayja01,1254,1217.0,31973.0,2303,68,27.0,9
bayledi01,19,19.0,468.0,29,6,2.0,2
baylijo01,61,0.0,192.0,3,5,0.0,0
baylodo01,970,911.0,24229.0,2716,110,58.0,80
baynebi01,199,0.0,0.0,33,139,13.0,8
bazaryo01,25,8.0,181.0,9,11,2.0,1
beachbr01,48,48.0,827.0,16,30,0.0,3
beachja01,8,0.0,213.0,10,2,6.0,1
beallbo01,59,41.0,1168.0,348,29,5.0,29
bealljo01,51,0.0,0.0,95,9,3.0,2
beallwa01,36,0.0,0.0,0,31,6.0,1
bealsto01,131,38.0,3102.0,291,182,83.0,26
beamal01,2,0.0,54.0,0,4,3.0,0
beamer01,10,0.0,93.0,1,4,1.0,0
beamoch01,27,5.0,214.0,6,20,1.0,4
beamoch02,12,4.0,156.0,41,6,0.0,2
beamotr01,38,20.0,663.0,48,3,3.0,0
beamtj01,52,0.0,191.0,5,5,1.0,1
beanbe01,86,0.0,0.0,7,54,2.0,0
beanbi01,207,96.0,3094.0,344,16,4.0,11
beanco01,6,0.0,21.0,0,2,0.0,0
beanebi01,118,73.0,1991.0,192,3,1.0,1
beanjo01,50,0.0,1308.0,78,156,32.0,19
beardda01,172,3.0,827.0,9,32,3.0,1
beardge01,194,0.0,0.0,49,180,15.0,14
beardmi01,74,2.0,354.0,6,25,1.0,2
beardol01,331,0.0,8802.0,460,1154,194.0,125
beardra01,13,10.0,174.0,0,8,1.0,1
beardte01,152,23.0,727.0,285,12,4.0,0
bearega01,23,11.0,299.0,7,20,1.0,1
bearnla01,173,7.0,968.0,27,92,5.0,3
bearske01,3,3.0,23.0,0,1,0.0,0
beaslch01,22,0.0,80.0,4,4,0.0,1
beaslje01,1,0.0,1.0,0,0,0.0,0
beaslle01,19,8.0,246.0,10,0,2.0,0
